0,105000
0.005,115000
0.01,105000
0.015,115000
0.02,105000
0.025,115000
0.03,105000
0.035,115000
0.04,115000
0.045,115000
0.05,105000
0.055,105000
0.06,105000
0.065,115000
0.07,115000
0.075,105000
0.08,105000
0.085,115000
0.09,105000
0.095,115000
0.1,115000
0.105,105000
0.11,115000
0.115,115000
0.12,105000
0.125,105000
0.13,105000
0.135,105000
0.14,105000
0.145,115000
0.15,105000
0.155,105000
0.16,115000
0.165,115000
0.17,115000
0.175,105000
0.18,115000
0.185,105000
0.19,105000
0.195,115000
0.2,105000
0.205,115000
0.21,115000
0.215,115000
0.22,105000
0.225,115000
0.23,115000
0.235,115000
0.24,105000
0.245,115000
0.25,105000
0.255,105000
0.26,105000
0.265,105000
0.27,115000
0.275,105000
0.28,115000
0.285,105000
0.29,105000
0.295,105000
0.3,115000
0.305,105000
0.31,115000
0.315,105000
0.32,115000
0.325,115000
0.33,115000
0.335,115000
0.34,105000
0.345,105000
0.35,105000
0.355,115000
0.36,105000
0.365,115000
0.37,105000
0.375,105000
0.38,115000
0.385,115000
0.39,105000
0.395,105000
0.4,105000
0.405,115000
0.41,105000
0.415,105000
0.42,115000
0.425,105000
0.43,105000
0.435,105000
0.44,105000
0.445,115000
0.45,105000
0.455,105000
0.46,105000
0.465,105000
0.47,115000
0.475,115000
0.48,105000
0.485,105000
0.49,115000
0.495,115000
0.5,115000
0.505,115000
0.51,115000
0.515,115000
0.52,115000
0.525,115000
0.53,115000
0.535,105000
0.54,105000
0.545,105000
0.55,115000
0.555,115000
0.56,115000
0.565,105000
0.57,115000
0.575,115000
0.58,115000
0.585,115000
0.59,115000
0.595,105000
0.6,115000
0.605,105000
0.61,105000
0.615,105000
0.62,115000
0.625,115000
0.63,105000
0.635,105000
0.64,105000
0.645,105000
0.65,115000
0.655,105000
0.66,105000
0.665,115000
0.67,105000
0.675,115000
0.68,105000
0.685,105000
0.69,105000
0.695,105000
0.7,105000
0.705,115000
0.71,115000
0.715,115000
0.72,115000
0.725,105000
0.73,105000
0.735,105000
0.74,105000
0.745,105000
0.75,115000
0.755,115000
0.76,105000
0.765,115000
0.77,105000
0.775,115000
0.78,105000
0.785,105000
0.79,115000
0.795,105000
0.8,115000
0.805,105000
0.81,115000
0.815,105000
0.82,105000
0.825,115000
0.83,115000
0.835,115000
0.84,105000
0.845,105000
0.85,105000
0.855,105000
0.86,105000
0.865,105000
0.87,115000
0.875,105000
0.88,105000
0.885,105000
0.89,115000
0.895,115000
0.9,115000
0.905,115000
0.91,105000
0.915,115000
0.92,105000
0.925,105000
0.93,115000
0.935,115000
0.94,115000
0.945,115000
0.95,105000
0.955,105000
0.96,115000
0.965,105000
0.97,105000
0.975,105000
0.98,115000
0.985,105000
0.99,105000
0.995,115000
1,115000
1.005,105000
1.01,105000
1.015,115000
1.02,115000
1.025,105000
1.03,115000
1.035,115000
1.04,105000
1.045,115000
1.05,115000
1.055,105000
1.06,115000
1.065,105000
1.07,105000
1.075,115000
1.08,115000
1.085,105000
1.09,115000
1.095,105000
1.1,115000
1.105,115000
1.11,105000
1.115,115000
1.12,115000
1.125,115000
1.13,105000
1.135,105000
1.14,115000
1.145,105000
1.15,115000
1.155,115000
1.16,115000
1.165,115000
1.17,115000
1.175,115000
1.18,105000
1.185,105000
1.19,115000
1.195,115000
1.2,115000
1.205,105000
1.21,105000
1.215,115000
1.22,105000
1.225,105000
1.23,115000
1.235,115000
1.24,105000
1.245,115000
1.25,115000
1.255,115000
1.26,115000
1.265,115000
1.27,115000
1.275,115000
1.28,105000
1.285,115000
1.29,105000
1.295,115000
1.3,105000
1.305,115000
1.31,105000
1.315,105000
1.32,105000
1.325,115000
1.33,115000
1.335,115000
1.34,105000
1.345,105000
1.35,115000
1.355,115000
1.36,105000
1.365,115000
1.37,105000
1.375,105000
1.38,115000
1.385,105000
1.39,105000
1.395,115000
1.4,115000
1.405,115000
1.41,115000
1.415,115000
1.42,105000
1.425,115000
1.43,115000
1.435,105000
1.44,105000
1.445,105000
1.45,115000
1.455,105000
1.46,115000
1.465,115000
1.47,105000
1.475,115000
1.48,105000
1.485,105000
1.49,105000
1.495,115000
1.5,105000
1.505,105000
1.51,105000
1.515,115000
1.52,105000
